Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alexandra,2019-01-30 14:36:35,00:26:30,Autoplayed: user action: None; ,Grace and Frankie: Season 3: The Pot (Episode 6),,Chrome PC (Cadmium),00:27:16,00:27:16,SE (Sweden)
Alexandra,2019-01-30 14:07:17,00:29:17,Autoplayed: user action: None; ,Grace and Frankie: Season 3: The Gun (Episode 5),,Chrome PC (Cadmium),00:30:02,00:30:02,SE (Sweden)
Alexandra,2019-01-30 13:41:03,00:26:13,,Grace and Frankie: Season 3: The Burglary (Episode 4),,Chrome PC (Cadmium),00:27:00,00:27:00,SE (Sweden)
Alexandra,2019-01-30 13:12:50,00:28:12,Autoplayed: user action: Unspecified; ,Grace and Frankie: Season 3: The Focus Group (Episode 3),,Chrome PC (Cadmium),00:28:57,00:28:57,SE (Sweden)
Alexandra,2019-01-30 00:08:14,00:00:51,Autoplayed: user action: None; ,Conversations with a Killer: The Ted Bundy Tapes: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:51,Not latest view,SE (Sweden)
Alexandra,2019-01-30 00:08:07,00:00:04,Autoplayed: user action: None; ,Grace and Frankie: Season 3: The Focus Group (Episode 3),,Chrome PC (Cadmium),00:00:49,Not latest view,SE (Sweden)
Alexandra,2019-01-29 23:39:21,00:28:44,,Grace and Frankie: Season 3: The Incubator (Episode 2),,Chrome PC (Cadmium),00:29:29,00:29:29,SE (Sweden)
Alexandra,2019-01-29 23:12:19,00:27:01,Autoplayed: user action: None; ,Grace and Frankie: Season 3: The Art Show (Episode 1),,Chrome PC (Cadmium),00:27:46,00:27:46,SE (Sweden)
Alexandra,2019-01-29 22:44:56,00:27:22,Autoplayed: user action: None; ,Grace and Frankie: Season 2: The Coup (Episode 13),,Chrome PC (Cadmium),00:28:07,00:28:07,SE (Sweden)
Alexandra,2019-01-29 22:15:15,00:29:40,,Grace and Frankie: Season 2: The Party (Episode 12),,Chrome PC (Cadmium),00:30:25,00:30:25,SE (Sweden)
Alexandra,2019-01-29 21:48:06,00:27:08,,Grace and Frankie: Season 2: The Bender (Episode 11),,Chrome PC (Cadmium),00:27:54,00:27:54,SE (Sweden)
Alexandra,2019-01-29 21:18:46,00:29:19,,Grace and Frankie: Season 2: The Loophole (Episode 10),,Chrome PC (Cadmium),00:30:04,00:30:04,SE (Sweden)
Alexandra,2019-01-29 21:02:59,00:15:46,Autoplayed: user action: Unspecified; ,Grace and Frankie: Season 2: The Goodbyes (Episode 9),,Chrome PC (Cadmium),00:29:56,00:29:56,SE (Sweden)
Alexandra,2019-01-29 18:06:27,00:15:23,Has branched playback; Autoplayed: user action: Unspecified; ,Black Mirror: Bandersnatch,,Chrome PC (Cadmium),01:42:50,Not latest view,SE (Sweden)
Alexandra,2019-01-29 18:05:17,00:00:08,Autoplayed: user action: None; ,Gaga: Five Foot Two (Trailer),TRAILER,Chrome PC (Cadmium),00:00:08,Not latest view,SE (Sweden)
Alexandra,2019-01-29 18:05:09,00:00:05,Autoplayed: user action: None; ,Close (Trailer),TRAILER,Chrome PC (Cadmium),00:00:05,Not latest view,SE (Sweden)
Alexandra,2019-01-29 18:04:37,00:00:05,Autoplayed: user action: None; ,Friendship,TRAILER,Chrome PC (Cadmium),00:00:05,00:00:05,SE (Sweden)
Alexandra,2019-01-28 22:13:45,00:13:25,Autoplayed: user action: Unspecified; ,Grace and Frankie: Season 2: The Goodbyes (Episode 9),,Chrome PC (Cadmium),00:14:10,Not latest view,SE (Sweden)
Alexandra,2019-01-27 22:09:36,00:00:30,Autoplayed: user action: None; ,ROMA (Trailer),TRAILER,Chrome PC (Cadmium),00:00:30,00:00:30,SE (Sweden)
Alexandra,2019-01-27 20:17:54,01:51:38,Autoplayed: user action: Unspecified; ,The Intouchables,,Chrome PC (Cadmium),01:51:38,01:51:38,SE (Sweden)
Alexandra,2019-01-27 20:16:53,00:00:04,Autoplayed: user action: None; ,The Disaster Artist_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,00:00:04,SE (Sweden)
Alexandra,2019-01-27 20:15:59,00:00:10,Autoplayed: user action: None; ,The Princess Switch (Trailer),TRAILER,Chrome PC (Cadmium),00:00:10,00:00:10,SE (Sweden)
Alexandra,2019-01-27 20:15:06,00:00:12,Autoplayed: user action: None; ,Close (Trailer),TRAILER,Chrome PC (Cadmium),00:00:13,Not latest view,SE (Sweden)
Alexandra,2019-01-27 20:14:58,00:00:05,Autoplayed: user action: None; ,Conversations with a Killer: The Ted Bundy Tapes: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:05,Not latest view,SE (Sweden)
Alexandra,2019-01-27 19:42:58,00:31:57,,Grace and Frankie: Season 2: The Anchor (Episode 8),,Chrome PC (Cadmium),00:32:42,00:32:42,SE (Sweden)
Alexandra,2019-01-27 19:14:48,00:28:09,,Grace and Frankie: Season 2: The Boar (Episode 7),,Chrome PC (Cadmium),00:28:54,00:28:54,SE (Sweden)
Alexandra,2019-01-27 18:40:46,00:30:10,,Grace and Frankie: Season 2: The Chicken (Episode 6),,Chrome PC (Cadmium),00:30:55,00:30:55,SE (Sweden)
Alexandra,2019-01-27 18:13:44,00:27:01,,Grace and Frankie: Season 2: The Test (Episode 5),,Chrome PC (Cadmium),00:27:46,00:27:46,SE (Sweden)
Alexandra,2019-01-27 18:03:52,00:09:50,Autoplayed: user action: Unspecified; ,Grace and Frankie: Season 2: The Road Trip (Episode 4),,Chrome PC (Cadmium),00:26:09,00:26:09,SE (Sweden)
Alexandra,2019-01-26 23:54:21,00:00:23,Autoplayed: user action: None; ,Solo (Trailer),TRAILER,Chrome PC (Cadmium),00:00:23,00:00:23,SE (Sweden)
Alexandra,2019-01-26 23:22:24,00:31:54,Autoplayed: user action: Unspecified; ,Stay Here: Season 1: DC Firehouse (Episode 8),,Chrome PC (Cadmium),00:31:55,00:31:55,SE (Sweden)
Alexandra,2019-01-26 23:20:36,00:00:59,Autoplayed: user action: None; ,Solo (Trailer),TRAILER,Chrome PC (Cadmium),00:00:59,Not latest view,SE (Sweden)
Alexandra,2019-01-26 20:08:16,01:58:52,Autoplayed: user action: Unspecified; ,Polar,,Chrome PC (Cadmium),01:58:53,01:58:53,SE (Sweden)
Alexandra,2019-01-26 20:06:44,00:01:30,Autoplayed: user action: None; ,Polar (Trailer),TRAILER,Chrome PC (Cadmium),00:01:30,Not latest view,SE (Sweden)
Alexandra,2019-01-26 19:23:57,00:15:34,,Grace and Frankie: Season 2: The Road Trip (Episode 4),,Chrome PC (Cadmium),00:16:19,Not latest view,SE (Sweden)
Alexandra,2019-01-26 18:56:15,00:27:40,,Grace and Frankie: Season 2: The Negotiation (Episode 3),,Chrome PC (Cadmium),00:28:25,00:28:25,SE (Sweden)
Alexandra,2019-01-26 18:29:12,00:26:52,,Grace and Frankie: Season 2: The Vitamix (Episode 2),,Chrome PC (Cadmium),00:27:37,00:27:37,SE (Sweden)
Alexandra,2019-01-26 17:55:02,00:29:12,,Grace and Frankie: Season 2: The Wish (Episode 1),,Chrome PC (Cadmium),00:29:57,00:29:57,SE (Sweden)
Alexandra,2019-01-26 17:01:37,00:28:52,,Grace and Frankie: Season 1: The Vows (Episode 13),,Chrome PC (Cadmium),00:29:36,00:29:36,SE (Sweden)
Alexandra,2019-01-26 16:35:22,00:26:14,Autoplayed: user action: Unspecified; ,Grace and Frankie: Season 1: The Bachelor Party (Episode 12),,Chrome PC (Cadmium),00:27:05,00:27:05,SE (Sweden)
Alexandra,2019-01-26 16:31:16,00:00:19,Autoplayed: user action: None; ,Polar (Trailer),TRAILER,Chrome PC (Cadmium),00:00:19,Not latest view,SE (Sweden)
Alexandra,2019-01-26 16:28:46,00:00:23,Autoplayed: user action: None; ,Polar (Trailer),TRAILER,Chrome PC (Cadmium),00:00:23,Not latest view,SE (Sweden)
Alexandra,2019-01-26 16:23:35,00:01:15,Autoplayed: user action: None; ,Polar (Trailer),TRAILER,Chrome PC (Cadmium),00:01:15,Not latest view,SE (Sweden)
Alexandra,2019-01-25 22:54:19,01:36:17,Autoplayed: user action: Unspecified; ,The American Meme,,Chrome PC (Cadmium),01:36:17,01:36:17,SE (Sweden)
Alexandra,2019-01-25 22:54:12,00:00:04,Autoplayed: user action: None; ,The American Meme (Trailer),TRAILER,Chrome PC (Cadmium),00:00:05,00:00:05,SE (Sweden)
Alexandra,2019-01-25 22:53:57,00:00:04,Autoplayed: user action: None; ,Polar (Trailer),TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:21:13,01:31:03,Autoplayed: user action: Unspecified; ,IO,,Chrome PC (Cadmium),01:31:03,01:31:03,SE (Sweden)
Alexandra,2019-01-25 21:20:52,00:00:19,Autoplayed: user action: None; ,IO (Trailer),TRAILER,Chrome PC (Cadmium),00:00:19,00:00:19,SE (Sweden)
Alexandra,2019-01-25 21:20:42,00:00:09,Autoplayed: user action: None; ,Bird Box (Trailer),TRAILER,Chrome PC (Cadmium),00:00:10,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:20:01,00:00:36,Autoplayed: user action: None; ,IO (Trailer),TRAILER,Chrome PC (Cadmium),00:00:36,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:19:54,00:00:05,Autoplayed: user action: None; ,Polar (Trailer),TRAILER,Chrome PC (Cadmium),00:00:05,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:19:09,00:00:23,Autoplayed: user action: None; ,Extinction (Trailer),TRAILER,Chrome PC (Cadmium),00:00:24,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:18:42,00:00:05,Autoplayed: user action: None; ,Hold the Dark (Trailer),TRAILER,Chrome PC (Cadmium),00:00:06,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:18:27,00:00:11,Autoplayed: user action: None; ,Ghost in the Shell_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:11,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:18:17,00:00:07,Autoplayed: user action: None; ,Stardust_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:07,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:18:03,00:00:06,Autoplayed: user action: None; ,Baywatch_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,SE (Sweden)
Alexandra,2019-01-25 21:17:53,00:00:08,Autoplayed: user action: None; ,Inferno_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:08,00:00:08,SE (Sweden)
Alexandra,2019-01-25 21:17:17,00:00:20,Autoplayed: user action: None; ,Close (Trailer),TRAILER,Chrome PC (Cadmium),00:00:20,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:14:44,00:00:07,Autoplayed: user action: None; ,Ready Player One_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:07,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:14:20,00:00:11,Autoplayed: user action: None; ,Annihilation (Trailer),TRAILER,Chrome PC (Cadmium),00:00:12,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:10:40,00:00:04,Autoplayed: user action: None; ,Close (Trailer),TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,SE (Sweden)
Alexandra,2019-01-25 21:10:30,00:00:05,Autoplayed: user action: None; ,Close (Trailer),TRAILER,Chrome PC (Cadmium),00:00:05,Not latest view,SE (Sweden)
Alexandra,2019-01-23 22:40:52,00:00:07,Autoplayed: user action: None; ,Grace and Frankie: Season 1: The Bachelor Party (Episode 12),,Chrome PC (Cadmium),00:00:51,Not latest view,SE (Sweden)
Alexandra,2019-01-23 22:14:40,00:26:05,Autoplayed: user action: Unspecified; ,Grace and Frankie: Season 1: The Secrets (Episode 11),,Chrome PC (Cadmium),00:26:50,00:26:50,SE (Sweden)
Alexandra,2019-01-23 18:50:04,01:37:21,Autoplayed: user action: Unspecified; ,FYRE: The Greatest Party That Never Happened,,Chrome PC (Cadmium),01:37:42,01:37:42,SE (Sweden)
Alexandra,2019-01-23 18:49:08,00:00:20,Autoplayed: user action: Unspecified; ,FYRE: The Greatest Party That Never Happened,,Chrome PC (Cadmium),00:00:20,Not latest view,SE (Sweden)
Alexandra,2019-01-23 18:48:41,00:00:07,Autoplayed: user action: None; ,FYRE: The Greatest Party That Never Happened (Trailer),TRAILER,Chrome PC (Cadmium),00:00:07,00:00:07,SE (Sweden)
Alexandra,2019-01-23 18:48:29,00:00:09,Autoplayed: user action: None; ,Bird Box (Trailer),TRAILER,Chrome PC (Cadmium),00:00:09,Not latest view,SE (Sweden)
Alexandra,2019-01-23 18:48:14,00:00:13,Autoplayed: user action: None; ,You: Season 1 (Joe Knows Best),TRAILER,Chrome PC (Cadmium),00:00:13,00:00:13,SE (Sweden)
Alexandra,2019-01-23 18:47:31,00:00:15,Autoplayed: user action: None; ,To All the Boys I’ve Loved Before (Billboard Trailer),PROMOTIONAL,Chrome PC (Cadmium),00:00:15,Not latest view,SE (Sweden)
Alexandra,2019-01-23 18:47:03,00:00:07,Autoplayed: user action: None; ,IO (Trailer),TRAILER,Chrome PC (Cadmium),00:00:07,Not latest view,SE (Sweden)
Alexandra,2019-01-23 18:46:33,00:00:16,Autoplayed: user action: None; ,FYRE: The Greatest Party That Never Happened (Trailer),TRAILER,Chrome PC (Cadmium),00:00:16,Not latest view,SE (Sweden)
Alexandra,2019-01-23 18:46:09,00:00:11,Autoplayed: user action: None; ,Bird Box (Trailer),TRAILER,Chrome PC (Cadmium),00:00:11,Not latest view,SE (Sweden)
Alexandra,2019-01-22 22:49:25,00:26:35,,Grace and Frankie: Season 1: The Elevator (Episode 10),,Chrome PC (Cadmium),00:27:19,00:27:19,SE (Sweden)
Alexandra,2019-01-22 22:18:52,00:30:32,,Grace and Frankie: Season 1: The Invitation (Episode 9),,Chrome PC (Cadmium),00:31:16,00:31:16,SE (Sweden)
Alexandra,2019-01-22 21:52:37,00:26:13,,Grace and Frankie: Season 1: The Sex (Episode 8),,Chrome PC (Cadmium),00:26:57,00:26:57,SE (Sweden)
Alexandra,2019-01-22 21:13:03,00:31:09,Autoplayed: user action: Unspecified; ,Grace and Frankie: Season 1: The Spelling Bee (Episode 7),,Chrome PC (Cadmium),00:31:40,00:31:40,SE (Sweden)
Alexandra,2019-01-22 21:12:47,00:00:08,,Black Mirror: Bandersnatch (Trailer),TRAILER,Chrome PC (Cadmium),00:00:08,00:00:08,SE (Sweden)
Alexandra,2019-01-22 21:12:22,00:00:18,Autoplayed: user action: Unspecified; ,Black Mirror: Season 4: USS Callister (Episode 1),,Chrome PC (Cadmium),00:00:28,00:00:28,SE (Sweden)
Alexandra,2019-01-22 18:10:52,00:39:33,Has branched playback; Autoplayed: user action: Unspecified; ,Black Mirror: Bandersnatch,,Chrome PC (Cadmium),05:08:55,Not latest view,SE (Sweden)
Alexandra,2019-01-22 18:10:19,00:00:08,Autoplayed: user action: None; ,FYRE: The Greatest Party That Never Happened (Trailer),TRAILER,Chrome PC (Cadmium),00:00:08,Not latest view,SE (Sweden)
Alexandra,2019-01-22 18:09:44,00:00:19,Autoplayed: user action: None; ,FYRE: The Greatest Party That Never Happened (Trailer),TRAILER,Chrome PC (Cadmium),00:00:19,Not latest view,SE (Sweden)
Alexandra,2019-01-22 18:09:28,00:00:08,Autoplayed: user action: None; ,IO (Trailer),TRAILER,Chrome PC (Cadmium),00:00:08,Not latest view,SE (Sweden)
Alexandra,2019-01-20 22:22:23,00:25:34,,Grace and Frankie: Season 1: The Earthquake (Episode 6),,Chrome PC (Cadmium),00:26:18,00:26:18,SE (Sweden)
Alexandra,2019-01-20 21:58:46,00:23:36,,Grace and Frankie: Season 1: The Fall (Episode 5),,Chrome PC (Cadmium),00:24:20,00:24:20,SE (Sweden)
Alexandra,2019-01-20 21:34:18,00:24:26,,Grace and Frankie: Season 1: The Funeral (Episode 4),,Chrome PC (Cadmium),00:25:11,00:25:11,SE (Sweden)
Alexandra,2019-01-20 21:06:02,00:28:15,,Grace and Frankie: Season 1: The Dinner (Episode 3),,Chrome PC (Cadmium),00:28:59,00:28:59,SE (Sweden)
Alexandra,2019-01-20 20:39:32,00:26:27,Autoplayed: user action: None; ,Grace and Frankie: Season 1: The Credit Cards (Episode 2),,Chrome PC (Cadmium),00:28:04,00:28:04,SE (Sweden)
Alexandra,2019-01-20 20:03:27,00:34:22,Autoplayed: user action: Unspecified; ,Grace and Frankie: Season 1: The End (Episode 1),,Chrome PC (Cadmium),00:34:22,Not latest view,SE (Sweden)
Alexandra,2019-01-20 20:01:31,00:00:05,Autoplayed: user action: None; ,IO (Trailer),TRAILER,Chrome PC (Cadmium),00:00:05,Not latest view,SE (Sweden)
Alexandra,2019-01-20 16:08:49,01:45:31,Autoplayed: user action: Unspecified; ,Set It Up,,Chrome PC (Cadmium),01:45:32,01:45:32,SE (Sweden)
Alexandra,2019-01-20 16:08:36,00:00:10,Autoplayed: user action: None; ,Set It Up (Trailer),TRAILER,Chrome PC (Cadmium),00:00:22,00:00:22,SE (Sweden)
Alexandra,2019-01-20 16:08:22,00:00:12,Autoplayed: user action: None; ,Set It Up (Trailer),TRAILER,Chrome PC (Cadmium),00:00:12,Not latest view,SE (Sweden)
Alexandra,2019-01-20 16:06:38,00:00:09,Autoplayed: user action: None; ,Atypical (Trailer),TRAILER,Chrome PC (Cadmium),00:00:10,00:00:10,SE (Sweden)
Alexandra,2019-01-20 16:05:53,00:00:15,Autoplayed: user action: None; ,Riverdale (Trailer),TRAILER,Chrome PC (Cadmium),00:00:18,00:00:18,SE (Sweden)
Alexandra,2019-01-20 16:05:21,00:00:06,Autoplayed: user action: None; ,Back With the Ex: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:07,00:00:07,SE (Sweden)
Alexandra,2019-01-20 16:04:50,00:00:09,Autoplayed: user action: None; ,You: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),00:00:09,00:00:09,SE (Sweden)
Alexandra,2019-01-20 16:04:33,00:00:10,Autoplayed: user action: None; ,IO (Trailer),TRAILER,Chrome PC (Cadmium),00:00:10,Not latest view,SE (Sweden)
Alexandra,2019-01-20 15:52:51,00:00:02,Autoplayed: user action: Unspecified; ,Bodyguard: Season 1: Episode 1,,Chrome PC (Cadmium),00:00:02,00:00:02,SE (Sweden)
Alexandra,2019-01-20 15:52:37,00:00:04,Autoplayed: user action: None; ,IO (Trailer),TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,SE (Sweden)
Alexandra,2019-01-17 21:45:34,00:15:18,,How I Met Your Mother: Season 2: Columns (Episode 13),,Chrome PC (Cadmium),00:15:24,00:15:24,SE (Sweden)
Alexandra,2019-01-17 21:23:34,00:21:56,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 2: First Time in New York (Episode 12),,Chrome PC (Cadmium),00:21:56,00:21:56,SE (Sweden)
Alexandra,2019-01-17 21:02:03,00:21:28,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 2: How Lily Stole Christmas (Episode 11),,Chrome PC (Cadmium),00:21:35,00:21:35,SE (Sweden)
Alexandra,2019-01-17 20:40:18,00:21:42,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 2: Single Stamina (Episode 10),,Chrome PC (Cadmium),00:21:42,00:21:42,SE (Sweden)
Alexandra,2019-01-17 20:16:56,00:22:09,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 2: Slap Bet (Episode 9),,Chrome PC (Cadmium),00:22:15,00:22:15,SE (Sweden)
Alexandra,2019-01-17 20:02:28,00:14:24,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 2: Atlantic City (Episode 8),,Chrome PC (Cadmium),00:14:31,Not latest view,SE (Sweden)
Alexandra,2019-01-17 19:39:41,00:21:37,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 2: Swarley (Episode 7),,Chrome PC (Cadmium),00:22:24,Not latest view,SE (Sweden)
Alexandra,2019-01-17 19:38:43,00:00:55,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Season 1: Pilot (Episode 1),,Chrome PC (Cadmium),00:00:55,00:00:55,SE (Sweden)
Alexandra,2019-01-17 19:38:20,00:00:13,Autoplayed: user action: None; ,Friends from College (Trailer),TRAILER,Chrome PC (Cadmium),00:00:14,00:00:14,SE (Sweden)
Alexandra,2019-01-17 19:35:22,00:00:04,Autoplayed: user action: None; ,Friendship,TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,SE (Sweden)
Alexandra,2019-01-16 21:52:56,00:36:30,,Gilmore Girls: Season 2: Hammers and Veils (Episode 2),,Chrome PC (Cadmium),00:37:21,00:37:21,SE (Sweden)
Alexandra,2019-01-16 21:21:24,00:31:28,Autoplayed: user action: Unspecified; ,"Gilmore Girls: Season 2: Sadie, Sadie... (Episode 1)",,Chrome PC (Cadmium),00:40:56,00:40:56,SE (Sweden)
Alexandra,2019-01-16 21:21:13,00:00:05,Autoplayed: user action: None; ,Season 1 Trailer: Sex Education,TRAILER,Chrome PC (Cadmium),00:00:05,Not latest view,SE (Sweden)
Alexandra,2019-01-16 18:04:53,00:16:11,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One with Barry and Mindy's Wedding (Episode 24),,Chrome PC (Cadmium),00:16:50,Not latest view,SE (Sweden)
Alexandra,2019-01-16 18:04:39,00:00:09,Autoplayed: user action: None; ,Season 1 Trailer: Sex Education,TRAILER,Chrome PC (Cadmium),00:00:09,Not latest view,SE (Sweden)
Alexandra,2019-01-16 17:42:33,00:22:01,,Friends: Season 2: The One with the Chicken Pox (Episode 23),,Chrome PC (Cadmium),00:22:40,00:22:40,SE (Sweden)
Alexandra,2019-01-16 17:20:33,00:21:56,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One with the Two Parties (Episode 22),,Chrome PC (Cadmium),00:22:36,00:22:36,SE (Sweden)
Alexandra,2019-01-16 17:17:51,00:02:33,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One with the Bullies (Episode 21),,Chrome PC (Cadmium),00:22:28,00:22:28,SE (Sweden)
Alexandra,2019-01-16 16:55:50,00:21:52,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One Where Old Yeller Dies (Episode 20),,Chrome PC (Cadmium),00:22:30,00:22:30,SE (Sweden)
Alexandra,2019-01-16 16:55:38,00:00:07,Autoplayed: user action: None; ,Season 1 Trailer: Sex Education,TRAILER,Chrome PC (Cadmium),00:00:07,Not latest view,SE (Sweden)
Alexandra,2019-01-16 16:39:32,00:16:01,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One Where Eddie Won't Go (Episode 19),,Chrome PC (Cadmium),00:22:43,00:22:43,SE (Sweden)
Alexandra,2019-01-14 21:57:09,00:00:29,Autoplayed: user action: None; ,Stay Here: Season 1: DC Firehouse (Episode 8),,Chrome PC (Cadmium),00:00:34,Not latest view,SE (Sweden)
Alexandra,2019-01-14 21:27:34,00:29:34,Autoplayed: user action: Unspecified; ,Stay Here: Season 1: Palm Springs Time Machine (Episode 7),,Chrome PC (Cadmium),00:29:44,00:29:44,SE (Sweden)
Alexandra,2019-01-14 21:27:20,00:00:09,Autoplayed: user action: None; ,Season 1 Trailer: Sex Education,TRAILER,Chrome PC (Cadmium),00:00:09,Not latest view,SE (Sweden)
Alexandra,2019-01-14 21:17:24,00:09:28,Autoplayed: user action: Unspecified; ,"Gilmore Girls: Season 2: Sadie, Sadie... (Episode 1)",,Chrome PC (Cadmium),00:09:28,Not latest view,SE (Sweden)
Alexandra,2019-01-14 21:17:17,00:00:04,Autoplayed: user action: Unspecified; ,"Gilmore Girls: Season 1: Love, Daisies and Troubadours (Episode 21)",,Chrome PC (Cadmium),00:43:29,00:43:29,SE (Sweden)
Alexandra,2019-01-14 17:49:57,00:39:26,Autoplayed: user action: Unspecified; ,"Gilmore Girls: Season 1: Love, Daisies and Troubadours (Episode 21)",,Chrome PC (Cadmium),00:40:14,Not latest view,SE (Sweden)
Alexandra,2019-01-14 17:29:39,00:20:13,Autoplayed: user action: Unspecified; ,Gilmore Girls: Season 1: P.S. I Lo... (Episode 20),,Chrome PC (Cadmium),00:43:15,00:43:15,SE (Sweden)
Alexandra,2019-01-13 21:11:08,00:14:43,,Gilmore Girls: Season 1: P.S. I Lo... (Episode 20),,Chrome PC (Cadmium),00:14:43,Not latest view,SE (Sweden)
Alexandra,2019-01-13 20:34:44,00:36:17,Autoplayed: user action: Unspecified; ,Gilmore Girls: Season 1: Emily in Wonderland (Episode 19),,Chrome PC (Cadmium),00:41:42,00:41:42,SE (Sweden)
